tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	measurement_inc	measurement_positions	measurement_dec	measurement_sd_z	magic_method_codes	treatment_temp	measurement_temp	measurement_standard	treatment_ac_field	magic_instrument_codes	treatment_dc_field_phi	treatment_dc_field_theta	measurement_description	measurement_sd_x	er_analyst_mail_names	er_citation_names	treatment_dc_field	magic_software_packages	measurement_csd	measurement_sd_y	measurement_flag	measurement_magn_moment
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	26	-31.8	1	186.5	3.13e-10	LT-T-Z:LP-DIR-T	858.0	273		0	hargrave 2015-01-20 12:24:04				5.29e-10		This study	0	pmagpy-3.2.1	1.8	1.37e-09	g	4.62e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	27	-32.2	1	184.2	1.09e-09	LT-T-Z:LP-DIR-T	863.0	273		0	hargrave 2015-02-10 17:33:39				4.71e-10		This study	0	pmagpy-3.2.1	2.1	1.21e-09	g	4.43e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	28	-27.3	1	184.3	7.18e-10	LT-T-Z:LP-DIR-T	883.0	273		0	hargrave 2015-02-11 17:31:29				4.38e-10		This study	0	pmagpy-3.2.1	1.9	1.11e-09	g	4.06e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	29	-27.0	1	183.5	8.83e-10	LT-T-Z:LP-DIR-T	903.0	273		0	hargrave 2015-02-12 15:43:23				3.80e-10		This study	0	pmagpy-3.2.1	1.7	5.60e-10	g	3.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	30	-24.9	1	186.8	4.99e-10	LT-T-Z:LP-DIR-T	923.0	273		0	hargrave 2015-02-13 17:59:10				2.29e-10		This study	0	pmagpy-3.2.1	1.6	7.10e-10	g	3.19e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	31	-24.1	1	185.4	3.41e-10	LT-T-Z:LP-DIR-T	933.0	273		0	hargrave 2015-02-17 11:33:47				2.38e-10		This study	0	pmagpy-3.2.1	1.0	3.33e-10	g	2.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	32	-30.3	1	184.6	1.34e-10	LT-T-Z:LP-DIR-T	943.0	273		0	hargrave 2015-02-18 09:53:13				2.61e-10		This study	0	pmagpy-3.2.1	3.8	8.70e-10	g	1.35e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	33	-33.5	1	177.9	1.23e-10	LT-T-Z:LP-DIR-T	953.0	273		0	hargrave 2015-02-19 13:00:15				1.16e-10		This study	0	pmagpy-3.2.1	2.6	2.04e-10	g	5.46e-09
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	1	-75.3	1	97.9	3.00e-09	LT-NO:LP-DIR-T	273	273		0					1.31e-08		This study	0	pmagpy-3.2.1	2.3	1.46e-08	g	4.90e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	2	-76.9	1	99.4	2.94e-09	LT-LT-Z:LP-DIR-T	77	273		0					1.06e-08		This study	0	pmagpy-3.2.1	2.2	1.67e-08	g	5.30e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	3	-79.2	1	102.5	3.50e-09	LT-T-Z:LP-DIR-T	373.0	273		0					1.62e-08		This study	0	pmagpy-3.2.1	2.2	2.08e-08	g	6.93e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	4	-80.9	1	109.8	4.51e-09	LT-T-Z:LP-DIR-T	423.0	273		0	hargrave 2014-10-22 16:03:00				9.83e-09		This study	0	pmagpy-3.2.1	2.0	2.67e-08	g	8.13e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	5	-79.9	1	110.5	3.87e-09	LT-T-Z:LP-DIR-T	473.0	273		0	hargrave 2014-10-27 16:29:43				2.34e-08		This study	0	pmagpy-3.2.1	2.6	2.60e-08	g	7.81e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	6	-80.5	1	116.6	2.82e-09	LT-T-Z:LP-DIR-T	523.0	273		0	hargrave 2014-10-28 13:53:01				2.00e-08		This study	0	pmagpy-3.2.1	2.7	2.29e-08	g	6.36e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	7	-78.6	1	126.4	2.20e-09	LT-T-Z:LP-DIR-T	573.0	273		0	hargrave 2014-10-28 20:50:09				1.15e-08		This study	0	pmagpy-3.2.1	2.5	1.29e-08	g	3.98e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	8	-76.6	1	130.7	1.10e-09	LT-T-Z:LP-DIR-T	623.0	273		0	hargrave 2014-10-29 21:02:25				4.73e-09		This study	0	pmagpy-3.2.1	2.6	8.46e-09	g	2.17e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	9	-74.1	1	131.6	8.69e-10	LT-T-Z:LP-DIR-T	673.0	273		0	hargrave 2014-11-03 17:22:35				4.43e-09		This study	0	pmagpy-3.2.1	2.9	6.73e-09	g	1.60e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	10	-72.0	1	137.9	7.78e-10	LT-T-Z:LP-DIR-T	698.0	273		0	hargrave 2014-11-04 12:12:56				2.36e-09		This study	0	pmagpy-3.2.1	2.4	4.90e-09	g	1.32e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	11	-70.1	1	143.0	7.31e-10	LT-T-Z:LP-DIR-T	723.0	273		0	hargrave 2014-11-10 13:03:06				2.31e-09		This study	0	pmagpy-3.2.1	3.0	5.14e-09	g	1.09e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	12	-67.3	1	146.4	1.10e-09	LT-T-Z:LP-DIR-T	748.0	273		0	hargrave 2014-11-10 22:21:30				3.73e-10		This study	0	pmagpy-3.2.1	2.5	3.91e-09	g	9.24e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	13	-63.5	1	149.2	1.16e-09	LT-T-Z:LP-DIR-T	773.0	273		0	hargrave 2014-11-13 11:56:06				1.88e-09		This study	0	pmagpy-3.2.1	4.6	6.07e-09	g	7.94e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	14	-58.7	1	149.1	5.82e-10	LT-T-Z:LP-DIR-T	788.0	273		0	hargrave 2014-11-17 17:36:30				1.27e-09		This study	0	pmagpy-3.2.1	3.5	4.07e-09	g	6.94e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	15	-57.7	1	149.5	4.62e-10	LT-T-Z:LP-DIR-T	803.0	273		0	hargrave 2014-11-24 18:27:42				1.05e-09		This study	0	pmagpy-3.2.1	2.9	3.00e-09	g	6.35e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	16	-56.6	1	157.8	8.40e-10	LT-T-Z:LP-DIR-T	818.0	273		0	hargrave 2014-12-01 17:08:53				7.53e-10		This study	0	pmagpy-3.2.1	1.5	1.13e-09	g	6.12e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	17	-55.2	1	152.6	8.33e-10	LT-T-Z:LP-DIR-T	823.0	273		0	hargrave 2014-12-02 00:54:54				6.42e-10		This study	0	pmagpy-3.2.1	1.6	1.14e-09	g	5.49e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	18	-54.9	1	151.8	5.03e-10	LT-T-Z:LP-DIR-T	828.0	273		0	hargrave 2014-12-05 13:51:47				1.71e-09		This study	0	pmagpy-3.2.1	5.0	4.15e-09	g	5.14e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	19	-52.8	1	153.9	5.28e-10	LT-T-Z:LP-DIR-T	833.0	273		0	hargrave 2014-12-06 12:09:00				4.70e-10		This study	0	pmagpy-3.2.1	2.3	1.79e-09	g	4.70e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	20	-52.2	1	157.8	5.15e-10	LT-T-Z:LP-DIR-T	838.0	273		0	hargrave 2014-12-08 15:29:03				2.89e-10		This study	0	pmagpy-3.2.1	1.3	9.01e-10	g	4.51e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	21	-50.6	1	156.5	7.07e-10	LT-T-Z:LP-DIR-T	843.0	273		0	hargrave 2014-12-08 22:21:25				3.29e-10		This study	0	pmagpy-3.2.1	1.9	1.24e-09	g	4.41e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	22	-52.4	1	155.9	6.23e-10	LT-T-Z:LP-DIR-T	846.0	273		0	hargrave 2015-01-12 11:11:57				4.65e-10		This study	0	pmagpy-3.2.1	1.9	1.20e-09	g	4.18e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	23	-50.8	1	156.7	5.93e-10	LT-T-Z:LP-DIR-T	849.0	273		0	hargrave 2015-01-14 14:30:08				4.74e-10		This study	0	pmagpy-3.2.1	1.9	1.14e-09	g	3.93e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	24	-51.3	1	153.0	7.91e-10	LT-T-Z:LP-DIR-T	852.0	273		0	hargrave 2015-01-15 14:44:58				4.86e-10		This study	0	pmagpy-3.2.1	3.0	1.82e-09	g	3.87e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	25	-50.2	1	155.0	4.36e-10	LT-T-Z:LP-DIR-T	855.0	273		0	hargrave 2015-01-18 13:06:16				8.65e-10		This study	0	pmagpy-3.2.1	3.0	1.82e-09	g	3.74e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	26	-49.9	1	155.9	2.84e-10	LT-T-Z:LP-DIR-T	858.0	273		0	hargrave 2015-01-20 12:25:28				8.06e-10		This study	0	pmagpy-3.2.1	2.3	1.26e-09	g	3.53e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	27	-48.2	1	160.5	5.54e-10	LT-T-Z:LP-DIR-T	863.0	273		0	hargrave 2015-02-10 17:35:38				5.30e-10		This study	0	pmagpy-3.2.1	1.4	5.26e-10	g	3.27e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	28	-42.7	1	156.8	6.25e-10	LT-T-Z:LP-DIR-T	883.0	273		0	hargrave 2015-02-11 17:33:46				4.47e-10		This study	0	pmagpy-3.2.1	2.3	8.72e-10	g	2.73e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	29	-36.7	1	157.6	4.34e-10	LT-T-Z:LP-DIR-T	903.0	273		0	hargrave 2015-02-12 15:45:13				2.75e-10		This study	0	pmagpy-3.2.1	1.8	5.97e-10	g	2.28e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	30	-36.2	1	163.4	4.16e-10	LT-T-Z:LP-DIR-T	923.0	273		0	hargrave 2015-02-13 18:00:41				3.72e-10		This study	0	pmagpy-3.2.1	1.7	4.50e-10	g	2.11e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	31	-31.1	1	167.7	2.00e-10	LT-T-Z:LP-DIR-T	933.0	273		0	hargrave 2015-02-17 11:35:15				3.87e-10		This study	0	pmagpy-3.2.1	1.3	4.15e-10	g	2.23e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	32	-33.8	1	160.7	1.56e-10	LT-T-Z:LP-DIR-T	943.0	273		0	hargrave 2015-02-18 09:54:42				3.18e-10		This study	0	pmagpy-3.2.1	3.7	9.46e-10	g	1.50e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	33	-35.3	1	167.4	7.00e-11	LT-T-Z:LP-DIR-T	953.0	273		0	hargrave 2015-02-19 13:01:41				7.87e-11		This study	0	pmagpy-3.2.1	2.6	1.58e-10	g	4.06e-09
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	0	-42.799999		295.600006		LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	273.	u			0	0				This study	0				g	5.267117e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	1	-42.400002		302.399994		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4.730e+02	273.	u			0	0				This study	0				g	4.808001e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	2	-46.299999		303.000000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4.730e+02	273.	u			0	90				This study	6.000e-05				g	5.114643e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	3	-42.599998		296.500000		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4.730e+02	273.	u			0	0				This study	0				g	4.813084e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4	-40.700001		300.200012		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5.230e+02	273.	u			0	0				This study	0				g	4.657222e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5	-33.900002		300.200012		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5.230e+02	273.	u			0	90				This study	6.000e-05				g	4.254014e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6	-42.099998		297.399994		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5.730e+02	273.	u			0	0				This study	0				g	4.438677e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7	-49.500000		293.799988		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5.730e+02	273.	u			0	90				This study	6.000e-05				g	5.045183e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8	-42.299999		297.899994		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.130e+02	273.	u			0	0				This study	0				g	4.228602e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	9	-34.700001		293.100006		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5.230e+02	273.	u			0	90				This study	6.000e-05				g	3.842335e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	10	-29.100000		295.000000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.130e+02	273.	u			0	90				This study	6.000e-05				g	3.600072e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	11	-37.200001		296.500000		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5.230e+02	273.	u			0	90				This study	6.000e-05				g	3.938902e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	12	-42.000000		297.100006		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.430e+02	273.	u			0	0				This study	0				g	4.050716e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	13	-51.799999		298.700012		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.430e+02	273.	u			0	90				This study	6.000e-05				g	4.907957e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	14	-42.000000		298.200012		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.430e+02	273.	u			0	90				This study	6.000e-05				g	4.047328e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	15	-41.900002		298.600006		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.730e+02	273.	u			0	0				This study	0				g	3.916878e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	16	-27.400000		298.200012		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.130e+02	273.	u			0	90				This study	6.000e-05				g	3.345949e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	17	-23.200001		296.899994		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.730e+02	273.	u			0	90				This study	6.000e-05				g	3.201946e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	18	-38.299999		300.600006		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.130e+02	273.	u			0	90				This study	6.000e-05				g	3.716968e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	19	-41.799999		298.100006		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.030e+02	273.	u			0	0				This study	0				g	3.749157e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	20	-54.799999		299.500000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.030e+02	273.	u			0	90				This study	6.000e-05				g	4.845273e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	21	-41.500000		303.000000		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.030e+02	273.	u			0	90				This study	6.000e-05				g	3.733910e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	22	-40.799999		297.100006		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.330e+02	273.	u			0	0				This study	0				g	3.528917e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	23	-20.200001		303.899994		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.730e+02	273.	u			0	90				This study	6.000e-05				g	2.873281e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	24	-12.900000		301.899994		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.330e+02	273.	u			0	90				This study	6.000e-05				g	2.739443e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	25	-35.799999		301.299988		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6.730e+02	273.	u			0	90				This study	6.000e-05				g	3.266324e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	26	-41.599998		303.000000		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.630e+02	273.	u			0	0				This study	0				g	3.256159e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	27	-59.299999		301.100006		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.630e+02	273.	u			0	90				This study	6.000e-05				g	4.750400e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	28	-42.200001		306.299988		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.630e+02	273.	u			0	90				This study	6.000e-05				g	3.252771e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	29	-41.599998		300.700012		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.830e+02	273.	u			0	0				This study	0				g	2.995260e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	30	-7.800000		303.100006		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.330e+02	273.	u			0	90				This study	6.000e-05				g	2.319293e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	31	5.500000		306.000000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.830e+02	273.	u			0	90				This study	6.000e-05				g	2.324376e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	32	-31.500000		302.799988		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.330e+02	273.	u			0	90				This study	6.000e-05				g	2.675065e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	33	-41.000000		298.200012		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8.030e+02	273.	u			0	0				This study	0				g	2.636100e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	34	-66.000000		306.600006		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8.030e+02	273.	u			0	90				This study	6.000e-05				g	4.760565e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	35	-41.799999		303.299988		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8.030e+02	273.	u			0	90				This study	6.000e-05				g	2.625935e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	36	-41.500000		301.700012		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8.180e+02	273.	u			0	0				This study	0				g	2.161737e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	37	24.600000		303.600006		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.830e+02	273.	u			0	90				This study	6.000e-05				g	1.853402e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	38	46.500000		300.700012		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8.180e+02	273.	u			0	90				This study	6.000e-05				g	2.429413e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	39	-15.800000		299.500000		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7.830e+02	273.	u			0	90				This study	6.000e-05				g	1.672805e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	40	-42.099998		299.000000		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8.280e+02	273.	u			0	0				This study	0				g	1.524906e-05
